date,open,high,low,close,volume,daily_return,log_return,MA20,MA50,MA200,volatility
2020-02-06,2754.66259765625,2783.967518907912,2747.336367343334,2783.967518907912,56261500,0.01063814058855117,0.010581953702354407,2837.8155450739737,2878.769161282571,2961.7255863697037,0.21362233996160454
2020-02-07,2776.641357421875,2798.620048905426,2754.6626659383246,2769.3151269273585,53578900,-0.005263133237381146,-0.005277032313026176,2830.4892970258106,2874.519946799264,2962.2195824806827,0.2045034965304474
2020-02-10,2791.2939453125,2820.5988686228675,2769.315252829724,2783.967714484908,86588500,0.005291050994910451,0.005277102564201022,2823.1630699825314,2872.3220735903783,2962.611148778122,0.20463589761759463
2020-02-11,2776.641357421875,2805.9462793999423,2769.3151269273585,2791.293818410909,50248200,0.0026315333643718297,0.0026280769429122973,2816.935772115003,2871.4429218446708,2962.8987940385728,0.2052201170114049
2020-02-12,2798.6201171875,2820.598809207297,2769.315194494437,2783.9676558409687,73840300,-0.002624647581568773,-0.0026280980077900786,2811.0747806621257,2871.003348004275,2963.5011921322307,0.2049535598452161
2020-02-13,2732.68408203125,2805.9463898605063,2718.031620465399,2798.6201590775804,66699800,0.0052631729416359185,0.005249370854263117,2808.5105985985024,2870.417253501746,2964.282267108632,0.19764109528015725
2020-02-14,2666.747802734375,2732.683874780005,2666.747802734375,2696.0527236435437,108793300,-0.036649287721790325,-0.037337746279288174,2801.916979808157,2866.314561683082,2964.409952231165,0.23550719775753015
2020-02-17,2644.769287109375,2681.4004406704466,2630.1168256849464,2659.421748533804,94887800,-0.013586891231205267,-0.013680037714229827,2794.957058427842,2862.065345286571,2964.4950367683077,0.23726110586368812
2020-02-18,2652.095458984375,2681.400381183097,2630.116767335333,2630.116767335333,94382900,-0.011019305687271164,-0.01108046796175163,2786.89819871309,2857.2300326069617,2964.0470745093567,0.23918665496682248
2020-02-19,2652.095458984375,2666.747920083736,2630.116767335333,2652.095458984375,63717800,0.008356545961002881,0.008321823337492278,2777.007772314531,2851.808615160168,2963.638728984642,0.22653015119378947
2020-02-20,2659.421875,2674.0743371212125,2637.443181818182,2652.095643939394,53035400,6.973920130270983e-08,6.973919887093184e-08,2768.21629577781,2845.654582964641,2963.3357964184634,0.2263180180670234
2020-02-21,2703.37939453125,2718.031857374238,2666.7482374237807,2674.0744688452746,86862600,0.00828734248559515,0.008253191016405384,2759.791137010452,2839.354025255398,2963.3535902125373,0.22809077175709283
2020-02-24,2666.747802734375,2725.357644552713,2659.4215725070826,2688.7264934162517,72610600,0.005479288158083406,0.0054643314685244564,2750.6333340262354,2833.786088131052,2963.374366538672,0.22499460024222584
2020-02-25,2630.116943359375,2688.726791679361,2630.116943359375,2637.443174399373,73990700,-0.019073460667142328,-0.019257705673424167,2742.940789201766,2827.7785745574074,2963.4549711474747,0.2134128747316477
2020-02-26,2571.507080078125,2600.812004067619,2527.5496940938833,2586.1595420728722,133449900,-0.019444450149406434,-0.01963598033495048,2731.585136497718,2820.305822212552,2963.138604737973,0.2174304700837777
2020-02-27,2542.2021484375,2600.811996240094,2505.570993560879,2571.5070723387967,88389400,-0.00566572537219856,-0.005681836477077947,2716.9326676339865,2813.126118734516,2963.1354978877534,0.2008747642042821
2020-02-28,2556.8544921875,2556.8544921875,2446.961032637894,2483.592185821096,151751800,-0.034188078836486224,-0.03478616231434483,2698.6170843109376,2804.627689013438,2962.868508250118,0.22632461263901332
2020-03-02,2520.2236328125,2600.8121792105744,2520.2236328125,2542.2023272847023,96802900,0.02359893939037727,0.02332478914662662,2686.528818792235,2797.301458428851,2963.2108148084167,0.24135114950611153
2020-03-03,2652.095458984375,2681.400381183097,2542.202000739166,2571.5069229378882,114698200,0.011527247591062384,0.011461315069136965,2675.539477478088,2790.707850412045,2963.4185374113877,0.2468068561735544
2020-03-04,2805.946533203125,2813.272764360313,2659.4219100593587,2666.7481412165466,136081000,0.037037123030509767,0.036367727093148686,2671.1437332209443,2785.87254132632,2964.137603110711,0.28267287424833004
2020-03-05,2805.946533203125,2842.5776889890662,2754.6629151028064,2798.6203020459366,101235000,0.0494505494505495,0.04826674096983457,2671.8763723778457,2784.700347247719,2965.691722927486,0.3316580569444605
2020-03-06,2747.336669921875,2776.6415944010414,2718.031745442708,2732.6842076822913,86476000,-0.02356021440830769,-0.023842194067246348,2670.044826415592,2780.4511358935524,2966.3539485882934,0.3421518132442648
2020-03-09,2564.180908203125,2652.095682198661,2564.180908203125,2608.138295200893,109347300,-0.045576401448534365,-0.04664768244432251,2661.253355451391,2773.71100882882,2966.1826150264624,0.3779605788745839
2020-03-10,2556.8544921875,2652.095490463825,2549.5282615508595,2549.5282615508595,119718000,-0.022471980783334566,-0.022728323373153864,2649.165077608389,2766.2382537473372,2965.57767843417,0.3833974179819378
2020-03-11,2490.918701171875,2549.5285529641546,2468.9400067497704,2542.2023214901196,115486900,-0.002873449245972881,-0.0028775855267529817,2637.0768108908464,2758.7655021214096,2965.111802892718,0.3833820270504723
2020-03-12,2424.982666015625,2520.223677067598,2395.6777395380946,2417.6564343962423,84363800,-0.04899133559947122,-0.05023210564698957,2618.02862465678,2748.9483551364806,2963.9177828186052,0.4139521827604314
2020-03-13,2424.982666015625,2424.982666015625,2424.982666015625,2424.982666015625,0,0.003030303030303161,0.0030257209165371114,2604.4751217753837,2739.424255954045,2962.7603953110934,0.39967582225318465
2020-03-16,2315.089111328125,2417.656350437599,2315.089111328125,2417.656350437599,115972300,-0.003021182658622279,-0.003025755643822355,2592.3868518705735,2730.1932068264327,2961.144715881641,0.39849990686688275
2020-03-17,2153.911865234375,2315.0889435852464,2153.911865234375,2315.0889435852464,150122700,-0.04242431180667505,-0.0433505133299543,2576.635460683069,2718.910816941198,2959.016199417926,0.42110438383922966
2020-03-18,2058.670654296875,2256.4788666314503,2007.3870436916147,2205.19525602619,150147300,-0.04746845163921454,-0.048632050891170474,2554.29045053516,2705.5770732235806,2956.338214516417,0.44270803676692494
2020-03-19,1919.472412109375,2058.6707931402075,1919.472412109375,2058.6707931402075,138987300,-0.06644511976233003,-0.06875552797193415,2524.6192079952007,2689.3128375712336,2952.927607300477,0.4885966705454084
2020-03-20,2109.954345703125,2190.542879740397,1794.9264399210613,1948.7772776285808,267694700,-0.05338081051026122,-0.05485838970010502,2488.354348434366,2669.9715813659923,2948.9675325069793,0.5038797123371745
2020-03-23,1963.429931640625,2109.9545534048507,1963.4299316406248,2109.9545534048507,86157200,0.08270687349782868,0.07946426979320878,2459.415751433796,2653.5608273270796,2945.46196028638,0.6038810758641566
2020-03-24,1919.472412109375,2109.9544072041986,1882.8412592065242,1978.082256753936,243778900,-0.06250006496021976,-0.06453859042847465,2426.447705551524,2634.8056769469285,2941.261886158463,0.6317279038832859
2020-03-26,2183.216796875,2256.4791054949665,1868.1888698091443,1868.1888698091443,267369500,-0.05555551927609348,-0.057158375426401266,2390.5491719383376,2614.1457046451414,2936.3899440713176,0.6496517653995494
2020-03-27,2263.80517578125,2395.6773219432644,2234.5002544119134,2234.5002544119134,200952500,0.19607834653259215,0.17904816051721575,2373.698831041994,2601.8376337263785,2933.1297710306417,0.9507159794883216
2020-03-30,2300.4365234375,2329.7414473029457,2109.9545183121018,2241.826675706608,134474300,0.0032787739809960748,0.003273410522102132,2361.610555536269,2590.115665251502,2929.613180871816,0.9455601295806517
2020-03-31,2315.089111328125,2417.656350437599,2285.7841858682755,2329.74157405805,151302900,0.039215742815502,0.03846633523516443,2350.987517874936,2580.738093209861,2926.792583071784,0.9530990763797873
2020-04-01,2271.131591796875,2344.3939012096776,2227.1742061491937,2329.741439327117,104550600,-5.783084888744128e-08,-5.783085055964488e-08,2338.899243694398,2571.5070427637957,2924.1917702409137,0.951441950584709
2020-04-02,2293.1103515625,2293.1103515625,2212.5218088558304,2271.1316580970447,92893600,-0.02515720424623602,-0.025479056108414538,2319.1184195384226,2559.931596186625,2920.4920248684434,0.9411027245278021
2020-04-03,2344.393798828125,2359.0462600708006,2285.7839538574217,2307.7626457214355,83469200,0.016128958219482348,0.0160002684830719,2294.5755367221977,2549.528345607578,2917.3417459587417,0.9222842974979032
2020-04-06,2439.634765625,2439.634765625,2329.741307713964,2403.0036129879877,115495000,0.04126982791888412,0.04044095673670722,2278.0915069874827,2540.736864983489,2914.5211454860464,0.9372631353008983
2020-04-07,2359.04638671875,2564.180855129076,2344.393924689441,2483.5923139678766,166425600,0.0335366541041866,0.03298656550418988,2271.864207925832,2532.971060200835,2912.140120574336,0.9345623813712065
2020-04-08,2278.457763671875,2359.0463019367967,2234.500379163736,2359.0463019367967,124553900,-0.050147526762192585,-0.051448597775121126,2262.3401099451285,2524.3261048217955,2909.209627017035,0.9482887477579837
2020-04-09,2285.783935546875,2329.7413189227764,2219.8478604830225,2278.4577049842246,122622400,-0.03416151556093161,-0.034758659122795015,2249.152879119834,2513.629806998403,2905.9128236436045,0.9545723349777346
2020-04-13,2329.7412109375,2366.3723620528694,2293.1100598221306,2300.4362900452043,45469500,0.009646255452932184,0.009600027378259908,2243.291871902282,2502.347403807039,2902.396231859191,0.9408943900143877
2020-04-14,2373.69873046875,2381.024961118345,2315.0888852719904,2344.3938078703704,79114600,0.019108339585576006,0.018928068103863625,2239.262428995019,2492.237202918805,2898.733117254345,0.943818408328476
2020-04-15,2278.457763671875,2417.656147947649,2263.805302169162,2381.0249941908664,69832000,0.015625014107067292,0.015504200426000645,2237.4308611826827,2484.178350049447,2895.1066324137187,0.9457604811200654
2020-04-16,2197.868896484375,2278.457422688802,2197.868896484375,2278.457422688802,109582500,-0.043077066285446275,-0.04403241980572368,2235.5992851378605,2473.9216235188064,2891.2603586670507,0.9461707470529492
2020-04-17,2366.37255859375,2381.025020256869,2234.500403625677,2234.500403625677,127860400,-0.019292446997430268,-0.019480974969215123,2237.0645425178345,2463.5183710641313,2887.084406649678,0.9321787927279951
2020-04-20,2285.783935546875,2395.6773939866284,2285.783935546875,2395.6773939866284,77306900,0.07213110818840196,0.06964835758483374,2253.914872560156,2455.752568565706,2883.4579223809733,0.9249160229501665
2020-04-21,2249.153076171875,2293.1104652827257,2234.5006131349246,2285.7842337642505,43239400,-0.04587143515158587,-0.0469568526216532,2270.765220366939,2446.081950702444,2879.3918654795693,0.918242484647909
2020-04-22,2315.089111328125,2395.6776563427115,2219.8481035836135,2234.5005663135385,126278300,-0.022435917919626958,-0.022691432155918855,2276.992521012374,2435.0926077390163,2874.8129708726497,0.883707237883348
2020-04-23,2249.153076171875,2373.6990119859524,2249.153076171875,2344.394085912052,117391500,0.04918034985321795,0.04800924014020875,2295.3081124702794,2426.1546130890392,2870.7469145929977,0.8598274095830465
2020-04-24,2263.80517578125,2315.088788177589,2256.478945438916,2271.131406123584,84061400,-0.031250155521513556,-0.03174885885292976,2315.4552392860014,2415.8978880946916,2866.534331245729,0.8385622018160129
2020-04-27,2307.7626953125,2344.393849206349,2271.1315414186506,2285.7840029761905,85475400,0.006451672859218549,0.006430949901948107,2318.019426714215,2405.641164972664,2862.4316418248673,0.5509052170229543
2020-04-28,2315.089111328125,2344.394036787975,2300.4366485982,2322.4153426930875,80212700,0.01602572232074473,0.015898666080641603,2322.048860063539,2398.1684173536546,2858.4754784528377,0.5533726240724439
2020-04-29,2454.287353515625,2483.592277139692,2271.1315808652053,2344.393889925373,154902100,0.009463659160466653,0.009419159272326933,2322.781475856905,2391.8678601814863,2854.665837795043,0.5371909310898805
2020-04-30,2564.180908203125,2593.4858328683035,2454.2874407087056,2490.918596540179,163170100,0.06250003774727042,0.06062465734327696,2330.8403337175587,2389.083896765583,2851.552190442942,0.5782554549678679
2020-05-04,2432.308837890625,2490.9186894060617,2388.3514492540476,2490.9186894060617,108988600,3.7281781439801875e-08,3.728178074483628e-08,2341.829685283009,2385.860361374017,2848.5484360943783,0.5683995712901605
2020-05-05,2432.308837890625,2483.592457966632,2432.308837890625,2432.308837890625,74036700,-0.02352941176470591,-0.02381064869371856,2348.0569948914685,2381.464625253041,2845.1051087521146,0.5753507945554411
2020-05-06,2373.69873046875,2446.961036964699,2359.04626916956,2417.6561143663193,86395000,-0.006024203545226148,-0.006042422265105043,2348.789619960385,2376.3362581634624,2841.6251486522956,0.5582373588108347
2020-05-08,2337.0673828125,2410.3296832141455,2307.7624626518414,2395.6772231338164,143584400,-0.009090991519388969,-0.009132566747980452,2344.3938654186823,2370.4752727578134,2837.9986626459518,0.5454048634728296
2020-05-11,2359.04638671875,2381.0250797627136,2351.7201557040953,2359.04638671875,58473100,-0.015290388897695073,-0.015408492339022532,2344.3938696577798,2364.907337004201,2834.298917828259,0.5161102284755419
2020-05-12,2307.7626953125,2395.6774646577383,2271.1315414186506,2395.6774646577383,138978700,0.01552791761332828,0.015408593155571498,2350.2548576414556,2361.0976954558982,2831.0387446185905,0.5018223666381495
2020-05-13,2315.089111328125,2322.4153426930875,2256.4792604084255,2307.7628799631625,73238700,-0.03669717062982669,-0.03738745205877695,2350.6211871373534,2355.822811608386,2827.338999448094,0.5203894484901616
2020-05-14,2249.153076171875,2300.436696801201,2241.8268446534,2278.4580022457753,101581300,-0.012698392010644932,-0.012779705692550767,2347.3243968561237,2351.720127936879,2823.5293597892614,0.5173842976468253
2020-05-15,2271.131591796875,2293.1102846207154,2212.521744266633,2271.131591796875,114753900,-0.0032155126149698843,-0.0032206934847409012,2341.829726736424,2346.2987132271223,2819.206883908869,0.5135122923947261
2020-05-18,2359.04638671875,2359.04638671875,2271.131614542896,2271.131614542896,108828800,1.0015280826891626e-08,1.0015280776738701e-08,2341.463436329129,2340.291207059223,2815.0309336285663,0.48933974974663524
2020-05-19,2395.67724609375,2439.6346267560207,2381.024785872993,2381.024785872993,97387100,0.04838696737186465,0.04725276142062422,2348.7896554414947,2334.576739952352,2811.184661706726,0.511239610742842
2020-05-20,2329.7412109375,2388.3510527220915,2329.7412109375,2344.393671383648,76086600,-0.015384600238806279,-0.015504171153502999,2346.225469311346,2325.4922073391062,2807.228496518722,0.4500895143623998
2020-05-26,2381.025146484375,2403.0038401442307,2293.1103718449517,2307.7628342848557,105792900,-0.015624866056379028,-0.01574822089843823,2347.3243993373762,2316.993779871157,2803.3822266052425,0.42056530120423935
2020-05-27,2322.415283203125,2395.6775949760945,2307.762820848531,2381.0251326215007,128693900,0.031746025738969896,0.03125253768187523,2354.6506276527743,2312.4515166195692,2800.415104560789,0.42471866775098527
2020-05-28,2293.1103515625,2351.720200803714,2293.1103515625,2329.7415073382585,177385100,-0.02153846449607988,-0.021773802572283802,2353.9179987240846,2308.0557815353172,2796.5688334786323,0.3984381824496244
2020-05-29,2307.7626953125,2307.7626953125,2256.479079861111,2271.1315414186506,276092100,-0.025157282786522628,-0.025479136675548145,2353.918005488838,2302.634365933888,2792.282988205032,0.3924540531755697
2020-06-02,2381.025146484375,2395.677608924279,2285.784140625,2315.089065504808,174790600,0.01935490009473395,0.019169976327235855,2355.3832586152685,2300.5830185560594,2788.107037088298,0.39779151452812045
2020-06-03,2410.329833984375,2432.3085254796733,2366.3724509937783,2403.003603485942,216200900,0.037974581320034284,0.03727129631286955,2359.4126716549117,2300.143437305466,2784.3706586614694,0.4155069983899093
2020-06-04,2417.65625,2483.5923295454545,2381.02509469697,2432.3087121212125,167708600,0.012195199621323205,0.012121437266661176,2363.8084127647035,2300.436484539138,2780.8174366344147,0.4162823502485637
2020-06-05,2366.37255859375,2461.6135594040247,2344.393866099071,2461.6135594040247,188420700,0.012048161130523427,0.011976159782827638,2362.3431609078953,2303.3669768555137,2777.37410887468,0.35672461755445467
2020-06-08,2366.37255859375,2410.3299435831073,2359.0463277621902,2381.025020256869,221641600,-0.03273809523809523,-0.033285977633466746,2356.848477450436,2306.883572140127,2773.8941499437865,0.3750869681742891
2020-06-09,2300.4365234375,2395.6775260001987,2300.4365234375,2381.025064067476,171214500,1.8399893386700228e-08,1.8399893217422192e-08,2354.2842887592788,2313.3306575586726,2770.0478794129176,0.3663600376234077
2020-06-10,2278.457763671875,2337.0676096827274,2271.1315329205186,2307.762686677301,263483700,-0.030769259213517586,-0.0312525728513849,2348.7896173748277,2320.510365739647,2765.688770483023,0.38151784063013483
2020-06-11,2256.47900390625,2307.762617631392,2241.8265428419236,2285.7839260349024,175767800,-0.00952383915784849,-0.009569480935132803,2343.294952519882,2324.0269531922477,2761.183139176287,0.3816243627056857
2020-06-12,2219.847900390625,2256.4790538624175,2175.890516224474,2256.4790538624175,260087300,-0.012820490965355313,-0.01290338269691741,2338.1665858770657,2329.594889134418,2756.1280403027595,0.3805894495656317
2020-06-15,2263.80517578125,2307.762557835255,2219.847793727245,2241.8264847542478,241625700,-0.006493554231353893,-0.006514729071054324,2330.4740368818907,2337.0676414333197,2751.2927277596677,0.3750346210794229
2020-06-16,2344.393798828125,2359.0462600708006,2293.1101844787595,2307.7626457214355,194424800,0.02941180390881848,0.028987574956103802,2330.4740251698045,2338.5328892595103,2746.7504652561875,0.3690228247434929
2020-06-17,2351.72021484375,2366.3726772415307,2300.4365964515187,2351.72021484375,177784900,0.019047699382694905,0.01886856313786535,2334.137135799703,2340.7307600422528,2742.830933030753,0.37157698568546627
2020-06-18,2403.00341796875,2454.2870274985708,2329.7411186404347,2351.7198084389292,235586600,-1.728117223764869e-07,-1.7281173730843431e-07,2338.166546631806,2341.1703247298706,2738.50845634086,0.37120050965097334
2020-06-19,2403.00341796875,2446.9607975657395,2381.0247281702555,2417.6558778344133,227358800,0.028037383177570208,0.027651531330510164,2345.492759796382,2342.9286135000166,2734.3691350932554,0.3822892522130816
2020-06-22,2344.393798828125,2417.656105041504,2329.741337585449,2410.329874420166,159776500,-0.003030209336826517,-0.003034809716899327,2346.9580142237405,2345.712577826479,2730.4129710372877,0.34517508548587905
2020-06-23,2293.1103515625,2344.3939696485622,2285.784120407348,2344.3939696485622,167271000,-0.027355552230155067,-0.027736682108230493,2346.958029136986,2346.4452043050214,2725.9073401542055,0.3553315965103849
2020-06-24,2329.7412109375,2366.3723620528694,2300.4362900452043,2307.7625202682784,170895600,-0.015625125236853887,-0.01574848419288772,2346.958013436157,2344.540382450627,2721.181920918281,0.355331751281476
2020-06-25,2315.089111328125,2359.0464995178995,2300.4366485982,2315.089111328125,100882600,0.003174759532447391,0.003169730624307816,2343.6612123714885,2341.170318397832,2716.4931328407615,0.3360305105886853
2020-06-26,2337.0673828125,2359.0460729329934,2329.741152772335,2337.0673828125,100784500,0.00949348833996555,0.00944870836854029,2344.0275061452003,2340.7307400153463,2712.3904430456123,0.3291337636840015
2020-06-29,2329.7412109375,2381.0248224990173,2315.088750491352,2344.393671383648,156613200,0.0031348212828725686,0.00312991797529094,2347.6906126434505,2342.0494593433345,2708.3976466591494,0.3149393492243728
2020-06-30,2348.27197265625,2386.768234503074,2348.27197265625,2379.068982133709,258068400,0.01479073722699309,0.014682421018038044,2350.8896084748953,2343.622113185105,2704.3218079343146,0.3120056697558933
2020-07-01,2340.57275390625,2386.7682687859788,2317.4749964663856,2363.6705113461144,148037400,-0.006472477638619911,-0.006493514946814056,2348.9229538679037,2344.0076472546198,2700.462026651668,0.28247918296993296
2020-07-02,2417.5654296875,2417.5654296875,2340.5729000796177,2340.5729000796177,178357900,-0.009771925128998826,-0.009819983729012405,2344.3361632658243,2343.1986053723945,2696.413495005029,0.2798663894338093
2020-07-03,2402.1669921875,2448.362511268029,2394.467739007412,2425.2647517277646,102033100,0.036184240040233684,0.0355449659026841,2342.5187228820114,2346.134751953174,2692.78842202079,0.30661629848016
2020-07-06,2348.27197265625,2425.2644963498974,2340.572720286885,2409.865991611168,248572600,-0.006349310979606115,-0.006369553584450011,2343.960771449726,2349.6420637128836,2689.379404553272,0.2826787661736341
2020-07-07,2402.1669921875,2402.1669921875,2348.2722199268833,2355.971473106971,169104200,-0.022364114308349725,-0.02261798328880238,2342.708091901701,2348.8479452952906,2685.6642842788006,0.2944729044591524
2020-07-08,2425.2646484375,2432.963901289683,2394.46763702877,2409.866142733135,158166300,0.02287577342992586,0.022618045998497777,2347.8132647044927,2351.329583474668,2682.475055954403,0.2817378994392207
2020-07-09,2394.4677734375,2456.0617997638665,2394.4677734375,2440.663293182275,125940800,0.012779610411975728,0.012698640305417267,2355.5572330618616,2355.452838012043,2679.1467631962587,0.2805226506206588
2020-07-10,2394.4677734375,2409.866280019092,2386.7685201467043,2394.4677734375,95422400,-0.018927444794952786,-0.019108861698046587,2362.4566690406155,2356.454311762552,2675.5508610966494,0.28607998462691564
2020-07-13,2379.069091796875,2409.866102693922,2371.369839072613,2402.1668499696602,77733900,0.003215360264008593,0.00321020204725408,2370.4736873013862,2359.0750206394737,2671.9568232622673,0.28387889422392
2020-07-14,2371.36962890625,2394.4673850319605,2363.6703768643465,2386.768132990057,111442600,-0.006410344468702367,-0.006430978956859316,2374.423961664817,2361.0947032397507,2668.322424132751,0.26908030495653695
2020-07-15,2379.069091796875,2409.866102693922,2371.369839072613,2402.1668499696602,102304100,0.006451702101583079,0.00643097895685943,2376.9462934211124,2362.6897333852826,2664.618492794939,0.2620752930625092
2020-07-16,2386.768310546875,2394.4675631615423,2371.3698053175403,2379.0690579322077,91951000,-0.009615398712934708,-0.009661925146156507,2378.3137558957765,2363.383236745419,2661.0921217760065,0.2648238733316435
2020-07-17,2355.97119140625,2394.4674527037378,2355.97119140625,2386.76820044424,112416300,0.0032361996749787902,0.0032309744510210367,2376.769372026268,2361.3002288235,2657.567616830962,0.2451694297129516
2020-07-20,2355.97119140625,2371.369695925245,2340.572686887255,2371.369695925245,64735500,-0.006451612903225712,-0.006472514505617367,2374.821363101522,2358.909248953884,2653.966118596183,0.24591679536677322
2020-07-21,2355.97119140625,2394.4674527037378,2348.271939146752,2348.271939146752,101283800,-0.009740259740259938,-0.009788006366163044,2375.0152615764314,2357.2285109790064,2649.9194521688705,0.22741236261833558
2020-07-22,2363.670654296875,2379.06916018806,2355.9714013512826,2363.670654296875,69462100,0.006557466745405138,0.006536060091666143,2377.810668277861,2356.1488017776173,2646.096303921698,0.22048889333526955
2020-07-23,2363.670654296875,2379.06916018806,2355.9714013512826,2363.670654296875,70482100,0.0,0.0,2380.2397454262987,2355.5086704008786,2641.7969488981453,0.2203997861775063
2020-07-24,2325.17431640625,2371.3698326262415,2325.17431640625,2371.3698326262415,137265100,0.0032572974222826456,0.003252003920924781,2381.954867916986,2355.7551393190283,2638.048925677069,0.21835164525907744
2020-07-27,2340.57275390625,2348.272006386205,2325.1742489463404,2325.1742489463404,58708800,-0.019480547928173886,-0.019672794611544843,2380.9938967951202,2354.345075004801,2634.326342628414,0.22973127803678758
2020-07-28,2325.17431640625,2348.272074516246,2317.475063702918,2348.272074516246,102705300,0.009933804135484614,0.009884788245382067,2379.4540514142473,2355.155258895862,2630.499463948284,0.22615384295383786
2020-07-29,2309.775634765625,2348.271895345052,2309.775634765625,2332.8733911132813,114352000,-0.006557452848021006,-0.00657904739720845,2377.914195402606,2356.2435666732126,2626.632221856747,0.22618334961292658
2020-07-30,2348.27197265625,2348.27197265625,2309.775710809426,2340.572720286885,95785000,0.0033003630642509663,0.0032949288194442593,2377.914186412969,2357.6323892430128,2623.0598951299703,0.22391509788344513
2020-08-03,2248.181884765625,2355.9714271858948,2194.28711355549,2355.9714271858948,255659800,0.006579033740563345,0.0065574863537738795,2374.4495201858754,2359.329185495873,2619.857609600074,0.18273968552034833
2020-08-04,2271.279541015625,2286.6780463784426,2248.181782971398,2286.6780463784426,96018000,-0.029411808652628713,-0.029853008428148125,2368.2901229242393,2357.4422507059817,2616.4187515462963,0.20834411653217771
2020-08-05,2325.17431640625,2340.572821812914,2248.1817893729303,2278.9788001862585,120719100,-0.003367000529164055,-0.0033726816312126427,2364.4404892782036,2356.133953282034,2612.794871982095,0.19459389161018562
2020-08-06,2325.17431640625,2348.272074516246,2309.775810999586,2348.272074516246,71699000,0.030405405405405483,0.029952322283351325,2361.360785867359,2356.9441380866615,2609.151149055527,0.20800993515249916
2020-08-07,2294.377197265625,2332.873458964713,2286.6779449258074,2325.1742066248953,78347200,-0.009836112323615254,-0.009884806446790293,2355.58633153949,2355.8271195667294,2605.4285661281874,0.2032524848928703
2020-08-10,2286.677978515625,2325.174240780198,2286.677978515625,2309.775735874369,65485400,-0.0066225019642197624,-0.006644528029316581,2351.3517296613336,2355.427804137452,2601.7022531571683,0.19429991177445996
2020-08-11,2255.881103515625,2309.775873906783,2255.881103515625,2294.377368080738,175693000,-0.006666607304973593,-0.006688928390704696,2345.9622555668875,2355.8927206706935,2597.9355795022184,0.19409124166208497
2020-08-12,2271.279541015625,2278.978793697034,2248.181782971398,2255.881035652807,110934800,-0.01677855306781273,-0.016920907570959418,2339.4179007000253,2354.7085600736536,2593.939794833469,0.20052091131058386
2020-08-13,2317.47509765625,2325.174350472384,2271.279580759448,2271.279580759448,160906600,0.006825956184424831,0.006802764821181096,2332.8735372395145,2352.0740796191235,2589.911107288048,0.20075261262287558
2020-08-14,2332.873291015625,2340.572542801155,2309.7755356590346,2325.174039230095,93007500,0.023728676525426318,0.02345152717742749,2330.1787863044087,2349.931386161301,2586.151892918041,0.2192974670561776
2020-08-18,2348.27197265625,2355.971225025615,2309.775710809426,2332.8734679175204,139358500,0.0033113343592874322,0.0033058639645454886,2327.484049678073,2347.356584331571,2582.3945442040645,0.21931745076841214
2020-08-19,2309.775634765625,2348.271895345052,2309.775634765625,2348.271895345052,103980600,0.006600626926104747,0.006578938175450917,2326.329159649063,2346.701521833335,2578.384506242302,0.2200021891443729
2020-08-24,2309.775634765625,2325.174138997396,2302.0763826497396,2317.4748868815104,76713900,-0.013114754098360715,-0.013201511858535955,2324.7893070358014,2345.4305182896155,2574.1472225192188,0.22223803952660467
2020-08-25,2294.377197265625,2317.4749542850777,2294.377197265625,2317.4749542850777,100013600,2.908491802955382e-08,2.90849176065876e-08,2322.479522035211,2345.624763641771,2570.056463155429,0.22063628701630594
2020-08-26,2325.17431640625,2348.272074516246,2294.3773055929223,2294.3773055929223,122465300,-0.009966730664962453,-0.010016731029223059,2319.0148546000137,2345.7966312329313,2566.0333721465863,0.22289542505630291
2020-08-27,2302.07666015625,2340.5729253762543,2286.6781540682487,2325.1744192882525,102787800,0.013422863632871929,0.013333575116470283,2316.705083933114,2347.170538541448,2561.9444792498202,0.22854001558676515
2020-08-28,2278.97900390625,2302.0767640809754,2263.5804971230996,2302.0767640809754,160569500,-0.009933730138983465,-0.009983398840281241,2315.5502096898463,2348.3755441279827,2557.996516329948,0.22047657535570736
2020-08-31,2201.986328125,2294.3773628715035,2201.986328125,2278.9788570804194,204261100,-0.010033508595781782,-0.010084183492772564,2312.085548818054,2347.7998683551623,2554.4092692088607,0.2193943474763528
2020-09-01,2232.783447265625,2240.482700532058,2201.9864341998923,2232.783447265625,90565400,-0.020270223074370652,-0.020478483171175316,2307.0810516256715,2345.4211330035996,2550.6276746087806,0.22900143323992886
2020-09-02,2271.279541015625,2286.6780463784426,2232.78327760858,2232.78327760858,107589800,-7.598454965229706e-08,-7.59845525391231e-08,2301.691579491757,2343.042402386993,2546.516399015099,0.22825166523551987
2020-09-03,2232.783447265625,2278.978966864224,2217.3849407327584,2271.2797135977908,123106100,0.017241456604978778,0.017094509343852635,2297.4569938123514,2340.1148791022606,2542.560974516303,0.23662111954177914
2020-09-04,2201.986328125,2225.084086811626,2186.587822333916,2194.287075229458,143569100,-0.03389835162414834,-0.03448622424353453,2292.837445254902,2335.794023118446,2538.3304800267933,0.24434414799938406
2020-09-07,2232.783447265625,2240.482700532058,2209.6856874663254,2209.6856874663254,62206600,0.0070175923700672715,0.006993083663335877,2289.3727896189057,2333.0998574748014,2534.6898159455204,0.2463687666411454
2020-09-08,2201.986328125,2232.7833397071677,2201.986328125,2225.084086811626,80068200,0.00696859260692273,0.006944424180445959,2283.2133902336745,2331.4462888056687,2531.016250111,0.21941960598040947
